data	item	value		
2108-12-31 00:00:00	realgdp	2730.154 		
2108-12-31 00:00:00	infl	2.123 		
2108-12-31 00:00:00	unemp	5.100 		
2109-03-31 00:00:00	realgdp	2729.425 		
2109-03-31 00:00:00	infl	2.233 		
2109-03-31 00:00:00	unemp	5.431 		
2109-06-30 00:00:00	realgdp	2761.109 		
2109-06-30 00:00:00	infl	2.797 		
2109-06-30 00:00:00	unemp	5.386 		
2109-09-30 00:00:00	realgdp	2726.628 		
2109-09-30 00:00:00	infl	2.189 		
2109-09-30 00:00:00	unemp	5.928 		
2109-12-31 00:00:00	realgdp	2712.626 		
2109-12-31 00:00:00	infl	2.743 		
2109-12-31 00:00:00	unemp	5.819 		
2110-03-31 00:00:00	realgdp	2733.207 		
2110-03-31 00:00:00	infl	2.164 		
2110-03-31 00:00:00	unemp	5.964 		
2110-06-30 00:00:00	realgdp	2758.042 		
2110-06-30 00:00:00	infl	2.706 		
2110-06-30 00:00:00	unemp	5.103 		
2110-09-30 00:00:00	realgdp	2759.131 		
2110-09-30 00:00:00	infl	2.303 		
2110-09-30 00:00:00	unemp	5.040 		
2110-12-31 00:00:00	realgdp	2795.226 		
2110-12-31 00:00:00	infl	2.921 		
2110-12-31 00:00:00	unemp	5.498 		
2111-03-31 00:00:00	realgdp	2720.724 		
2111-03-31 00:00:00	infl	2.766 		
2111-03-31 00:00:00	unemp	5.243 		
2111-06-30 00:00:00	realgdp	2779.513 		
2111-06-30 00:00:00	infl	2.000 		
2111-06-30 00:00:00	unemp	5.638 		
2111-09-30 00:00:00	realgdp	2704.027 		
2111-09-30 00:00:00	infl	2.835 		
2111-09-30 00:00:00	unemp	5.599 		
2111-12-31 00:00:00	realgdp	2703.312 		
2111-12-31 00:00:00	infl	2.253 		
2111-12-31 00:00:00	unemp	5.379 		
2112-03-31 00:00:00	realgdp	2713.283 		
2112-03-31 00:00:00	infl	2.430 		
2112-03-31 00:00:00	unemp	5.838 		
2112-06-30 00:00:00	realgdp	2757.127 		
2112-06-30 00:00:00	infl	2.342 		
2112-06-30 00:00:00	unemp	5.151 		
2112-09-30 00:00:00	realgdp	2751.835 		
2112-09-30 00:00:00	infl	2.005 		
2112-09-30 00:00:00	unemp	5.320 		
2112-12-31 00:00:00	realgdp	2793.484 		
2112-12-31 00:00:00	infl	2.993 		
2112-12-31 00:00:00	unemp	5.230 		
2113-03-31 00:00:00	realgdp	2710.957 		
2113-03-31 00:00:00	infl	2.354 		
2113-03-31 00:00:00	unemp	5.676 		
2113-06-30 00:00:00	realgdp	2722.830 		
2113-06-30 00:00:00	infl	2.314 		
2113-06-30 00:00:00	unemp	5.988 		
2113-09-30 00:00:00	realgdp	2758.651 		
2113-09-30 00:00:00	infl	2.202 		
2113-09-30 00:00:00	unemp	5.355 		
2113-12-31 00:00:00	realgdp	2721.460 		
2113-12-31 00:00:00	infl	2.558 		
2113-12-31 00:00:00	unemp	5.416 		
2114-03-31 00:00:00	realgdp	2728.747 		
2114-03-31 00:00:00	infl	2.357 		
2114-03-31 00:00:00	unemp	5.508 		
2114-06-30 00:00:00	realgdp	2760.969 		
2114-06-30 00:00:00	infl	2.951 		
2114-06-30 00:00:00	unemp	5.448 		
2114-09-30 00:00:00	realgdp	2750.464 		
2114-09-30 00:00:00	infl	2.490 		
2114-09-30 00:00:00	unemp	5.521 		
2114-12-31 00:00:00	realgdp	2780.084 		
2114-12-31 00:00:00	infl	2.484 		
2114-12-31 00:00:00	unemp	5.736 		
2115-03-31 00:00:00	realgdp	2788.122 		
2115-03-31 00:00:00	infl	2.134 		
2115-03-31 00:00:00	unemp	5.515 		
2115-06-30 00:00:00	realgdp	2720.803 		
2115-06-30 00:00:00	infl	2.695 		
2115-06-30 00:00:00	unemp	5.399 		
2115-09-30 00:00:00	realgdp	2701.348 		
2115-09-30 00:00:00	infl	2.465 		
2115-09-30 00:00:00	unemp	5.556 		
2115-12-31 00:00:00	realgdp	2777.515 		
2115-12-31 00:00:00	infl	2.619 		
2115-12-31 00:00:00	unemp	5.263 		
2116-03-31 00:00:00	realgdp	2786.611 		
2116-03-31 00:00:00	infl	2.273 		
2116-03-31 00:00:00	unemp	5.017 		
2116-06-30 00:00:00	realgdp	2792.238 		
2116-06-30 00:00:00	infl	2.818 		
2116-06-30 00:00:00	unemp	5.009 		
2116-09-30 00:00:00	realgdp	2787.190 		
2116-09-30 00:00:00	infl	2.326 		
2116-09-30 00:00:00	unemp	5.451 		
2116-12-31 00:00:00	realgdp	2761.181 		
2116-12-31 00:00:00	infl	2.284 		
2116-12-31 00:00:00	unemp	5.537 		
2117-03-31 00:00:00	realgdp	2788.160 		
2117-03-31 00:00:00	infl	2.216 		
2117-03-31 00:00:00	unemp	5.195 		
2117-06-30 00:00:00	realgdp	2721.408 		
2117-06-30 00:00:00	infl	2.160 		
2117-06-30 00:00:00	unemp	5.419 		
2117-09-30 00:00:00	realgdp	2756.949 		
2117-09-30 00:00:00	infl	2.204 		
2117-09-30 00:00:00	unemp	5.237 		
2117-12-31 00:00:00	realgdp	2720.404 		
2117-12-31 00:00:00	infl	2.053 		
2117-12-31 00:00:00	unemp	5.086 		
2118-03-31 00:00:00	realgdp	2700.165 		
2118-03-31 00:00:00	infl	2.192 		
2118-03-31 00:00:00	unemp	5.623 		
2118-06-30 00:00:00	realgdp	2778.996 		
2118-06-30 00:00:00	infl	2.448 		
2118-06-30 00:00:00	unemp	5.577 		
2118-09-30 00:00:00	realgdp	2703.335 		
2118-09-30 00:00:00	infl	2.032 		
2118-09-30 00:00:00	unemp	5.864 		
2118-12-31 00:00:00	realgdp	2778.450 		
2118-12-31 00:00:00	infl	2.175 		
2118-12-31 00:00:00	unemp	5.712 		
2119-03-31 00:00:00	realgdp	2720.888 		
2119-03-31 00:00:00	infl	2.657 		
2119-03-31 00:00:00	unemp	5.373 		
2119-06-30 00:00:00	realgdp	2706.841 		
2119-06-30 00:00:00	infl	2.906 		
2119-06-30 00:00:00	unemp	5.061 		
2119-09-30 00:00:00	realgdp	2772.083 		
2119-09-30 00:00:00	infl	2.780 		
2119-09-30 00:00:00	unemp	5.145 		
2119-12-31 00:00:00	realgdp	2762.501 		
2119-12-31 00:00:00	infl	2.005 		
2119-12-31 00:00:00	unemp	5.671 		
2120-03-31 00:00:00	realgdp	2763.194 		
2120-03-31 00:00:00	infl	2.432 		
2120-03-31 00:00:00	unemp	5.713 		
2120-06-30 00:00:00	realgdp	2748.902 		
2120-06-30 00:00:00	infl	2.683 		
2120-06-30 00:00:00	unemp	5.486 		
2120-09-30 00:00:00	realgdp	2786.780 		
2120-09-30 00:00:00	infl	2.795 		
2120-09-30 00:00:00	unemp	5.482 		
2120-12-31 00:00:00	realgdp	2782.846 		
2120-12-31 00:00:00	infl	2.950 		
2120-12-31 00:00:00	unemp	5.233 		
2121-03-31 00:00:00	realgdp	2727.172 		
2121-03-31 00:00:00	infl	2.513 		
2121-03-31 00:00:00	unemp	5.155 		
2121-06-30 00:00:00	realgdp	2792.806 		
2121-06-30 00:00:00	infl	2.624 		
2121-06-30 00:00:00	unemp	5.108 		
2121-09-30 00:00:00	realgdp	2742.052 		
2121-09-30 00:00:00	infl	2.523 		
2121-09-30 00:00:00	unemp	5.459 		
2121-12-31 00:00:00	realgdp	2708.934 		
2121-12-31 00:00:00	infl	2.825 		
2121-12-31 00:00:00	unemp	5.576 		
2122-03-31 00:00:00	realgdp	2731.929 		
2122-03-31 00:00:00	infl	2.201 		
2122-03-31 00:00:00	unemp	5.512 		
2122-06-30 00:00:00	realgdp	2732.726 		
2122-06-30 00:00:00	infl	2.888 		
2122-06-30 00:00:00	unemp	5.676 		
2122-09-30 00:00:00	realgdp	2722.397 		
2122-09-30 00:00:00	infl	2.154 		
2122-09-30 00:00:00	unemp	5.888 		
2122-12-31 00:00:00	realgdp	2750.406 		
2122-12-31 00:00:00	infl	2.349 		
2122-12-31 00:00:00	unemp	5.375 		
2123-03-31 00:00:00	realgdp	2751.280 		
2123-03-31 00:00:00	infl	2.962 		
2123-03-31 00:00:00	unemp	5.400 		
2123-06-30 00:00:00	realgdp	2729.818 		
2123-06-30 00:00:00	infl	2.119 		
2123-06-30 00:00:00	unemp	5.504 		
2123-09-30 00:00:00	realgdp	2703.865 		
2123-09-30 00:00:00	infl	2.925 		
2123-09-30 00:00:00	unemp	5.487 		
2123-12-31 00:00:00	realgdp	2780.556 		
2123-12-31 00:00:00	infl	2.101 		
2123-12-31 00:00:00	unemp	5.190 		
